value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,3
10,16
11,49
12,74
13,86
14,87
15,108
16,118
17,133
18,170
19,218
20,220
21,261
22,341
23,451
24,581
25,738
26,833
27,899
28,973
29,1046
30,1119
31,1081
32,1026
33,1096
34,1131
35,1109
36,1197
37,1146
38,1130
39,1162
40,1184
41,1219
42,1239
43,1311
44,1320
45,1337
46,1428
47,1396
48,1385
49,1426
50,1473
51,1482
52,1463
53,1439
54,1282
55,1265
56,1257
57,1161
58,1081
59,1129
60,1017
61,1031
62,951
63,931
64,901
65,870
66,846
67,825
68,800
69,785
70,767
71,703
72,705
73,672
74,628
75,605
76,567
77,532
78,486
79,463
80,420
81,461
82,409
83,392
84,409
85,388
86,354
87,333
88,294
89,323
90,313
91,264
92,316
93,307
94,271
95,251
96,238
97,250
98,237
99,240
100,218
101,215
102,255
103,231
104,201
105,194
106,207
107,196
108,189
109,202
110,201
111,196
112,188
113,67
114,56
115,71
116,55
117,42
118,45
119,42
120,40
121,36
122,49
123,42
124,32
125,30
126,25
127,31
128,33
129,33
130,33
131,31
132,32
133,41
134,27
135,31
136,25
137,20
138,19
139,18
140,14
141,16
142,13
143,9
144,11
145,10
146,12
147,12
148,12
149,10
150,8
151,8
152,15
153,7
154,8
155,7
156,7
157,9
158,7
159,3
160,10
161,3
162,4
163,5
164,6
165,3
166,5
167,4
168,6
169,3
170,4
171,4
172,11
173,4
174,5
175,5
176,5
177,3
178,1
179,5
180,1
181,1
182,2
183,1
184,1
185,1
186,1
187,2
188,2
189,3
190,1
191,1
192,0
193,2
194,1
195,1
196,1
197,3
198,0
199,3
200,1
201,1
202,0
203,3
204,0
205,0
206,0
207,1
208,2
209,0
210,2
211,2
212,3
213,1
214,4
215,1
216,1
217,1
218,1
219,1
220,0
221,0
222,0
223,0
224,0
225,1
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,1
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
