value,count
0,3
1,0
2,0
3,2
4,2
5,15
6,113
7,279
8,639
9,613
10,741
11,852
12,806
13,842
14,867
15,1072
16,1261
17,1749
18,2344
19,3298
20,4043
21,4892
22,5799
23,6697
24,7377
25,7502
26,7973
27,8444
28,8770
29,8874
30,9008
31,8727
32,8750
33,8484
34,8830
35,8570
36,8736
37,8584
38,8177
39,8088
40,7672
41,7461
42,7105
43,7005
44,6996
45,6941
46,7145
47,7066
48,6819
49,6669
50,6398
51,5941
52,5615
53,5307
54,4656
55,4212
56,3838
57,3518
58,3208
59,2970
60,2761
61,2582
62,2514
63,2377
64,2192
65,2001
66,2031
67,1880
68,1737
69,1669
70,1323
71,1134
72,1033
73,947
74,879
75,824
76,778
77,804
78,759
79,695
80,617
81,591
82,542
83,526
84,484
85,502
86,485
87,479
88,461
89,456
90,440
91,411
92,404
93,409
94,382
95,381
96,334
97,343
98,336
99,293
100,278
101,280
102,247
103,250
104,249
105,242
106,238
107,209
108,206
109,217
110,224
111,203
112,171
113,153
114,186
115,177
116,150
117,170
118,152
119,137
120,127
121,134
122,138
123,128
124,127
125,124
126,108
127,102
128,135
129,112
130,109
131,117
132,112
133,120
134,93
135,90
136,100
137,107
138,116
139,106
140,111
141,90
142,88
143,84
144,97
145,87
146,87
147,101
148,72
149,92
150,73
151,87
152,82
153,82
154,70
155,90
156,76
157,71
158,74
159,79
160,71
161,75
162,75
163,64
164,69
165,49
166,23
167,41
168,54
169,50
170,45
171,28
172,44
173,48
174,34
175,35
176,49
177,42
178,42
179,37
180,38
181,38
182,34
183,33
184,39
185,30
186,30
187,24
188,31
189,28
190,24
191,18
192,24
193,20
194,31
195,20
196,21
197,23
198,34
199,20
200,24
201,25
202,30
203,22
204,27
205,22
206,13
207,27
208,23
209,31
210,35
211,29
212,25
213,12
214,14
215,16
216,20
217,13
218,25
219,30
220,20
221,12
222,16
223,18
224,19
225,19
226,8
227,13
228,16
229,22
230,11
231,16
232,10
233,18
234,10
235,13
236,17
237,9
238,15
239,14
240,12
241,14
242,16
243,17
244,10
245,15
246,16
247,23
248,16
249,16
250,19
251,26
252,25
253,21
254,28
255,2
