value,count
0,0
1,0
2,1
3,0
4,0
5,2
6,2
7,2
8,3
9,6
10,7
11,11
12,12
13,27
14,45
15,79
16,126
17,188
18,260
19,359
20,415
21,460
22,461
23,581
24,676
25,841
26,929
27,1010
28,1165
29,1330
30,1516
31,1646
32,1871
33,2050
34,2184
35,2263
36,2328
37,2422
38,2516
39,2614
40,2822
41,2920
42,2879
43,2796
44,2949
45,2901
46,2880
47,2752
48,2737
49,2604
50,2674
51,2593
52,2552
53,2393
54,2217
55,2127
56,2046
57,2045
58,1912
59,1817
60,1838
61,1727
62,1709
63,1700
64,1669
65,1584
66,1513
67,1455
68,1372
69,1318
70,1206
71,1131
72,1119
73,1027
74,968
75,924
76,792
77,839
78,800
79,677
80,673
81,655
82,633
83,573
84,553
85,426
86,408
87,389
88,430
89,345
90,318
91,269
92,265
93,298
94,311
95,232
96,224
97,234
98,205
99,196
100,210
101,183
102,204
103,185
104,188
105,178
106,184
107,166
108,143
109,145
110,159
111,139
112,127
113,107
114,129
115,131
116,117
117,117
118,123
119,100
120,129
121,107
122,110
123,89
124,119
125,98
126,81
127,92
128,82
129,88
130,80
131,68
132,59
133,81
134,75
135,61
136,66
137,53
138,49
139,57
140,40
141,47
142,40
143,51
144,37
145,55
146,44
147,46
148,39
149,43
150,51
151,44
152,41
153,31
154,32
155,38
156,34
157,27
158,24
159,19
160,27
161,27
162,20
163,29
164,29
165,19
166,26
167,27
168,26
169,26
170,23
171,18
172,22
173,18
174,21
175,25
176,27
177,17
178,22
179,18
180,17
181,20
182,11
183,6
184,11
185,16
186,13
187,13
188,8
189,7
190,11
191,14
192,7
193,8
194,12
195,2
196,6
197,14
198,4
199,9
200,6
201,3
202,4
203,7
204,3
205,8
206,6
207,4
208,3
209,3
210,3
211,4
212,5
213,2
214,3
215,1
216,1
217,0
218,1
219,0
220,4
221,2
222,0
223,3
224,0
225,2
226,1
227,2
228,1
229,1
230,0
231,1
232,0
233,1
234,0
235,0
236,0
237,0
238,3
239,0
240,0
241,0
242,0
243,0
244,2
245,0
246,0
247,0
248,2
249,0
250,1
251,1
252,2
253,4
254,0
255,0
