value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,2
8,2
9,13
10,59
11,133
12,474
13,844
14,1036
15,1178
16,1492
17,1283
18,1139
19,1113
20,1075
21,1074
22,1038
23,987
24,1056
25,1232
26,1393
27,1666
28,2154
29,2618
30,3009
31,3374
32,3717
33,4308
34,4610
35,5262
36,6100
37,6704
38,7174
39,7995
40,8365
41,8756
42,9177
43,9453
44,9426
45,9235
46,9424
47,9702
48,9955
49,10150
50,10306
51,10347
52,10478
53,10360
54,10000
55,9746
56,9522
57,9278
58,8990
59,8413
60,7924
61,7394
62,6694
63,6495
64,6347
65,5974
66,5704
67,5447
68,5130
69,4900
70,4493
71,4407
72,4113
73,3843
74,3570
75,3363
76,3251
77,3101
78,2917
79,2640
80,2465
81,2314
82,2250
83,1901
84,1892
85,1800
86,1607
87,1580
88,1508
89,1424
90,1381
91,1327
92,1225
93,1194
94,1229
95,1150
96,1052
97,1001
98,888
99,858
100,821
101,731
102,732
103,672
104,532
105,587
106,532
107,496
108,449
109,477
110,424
111,420
112,400
113,358
114,299
115,298
116,301
117,297
118,253
119,263
120,247
121,228
122,246
123,202
124,222
125,201
126,200
127,200
128,215
129,180
130,182
131,206
132,157
133,201
134,170
135,142
136,155
137,146
138,153
139,157
140,167
141,112
142,136
143,133
144,124
145,124
146,132
147,122
148,126
149,92
150,115
151,114
152,117
153,111
154,106
155,107
156,97
157,88
158,96
159,93
160,90
161,105
162,89
163,95
164,74
165,96
166,100
167,90
168,76
169,84
170,89
171,81
172,88
173,92
174,80
175,70
176,81
177,88
178,63
179,68
180,80
181,80
182,82
183,78
184,71
185,60
186,75
187,77
188,47
189,22
190,34
191,39
192,24
193,27
194,32
195,24
196,13
197,11
198,21
199,14
200,8
201,16
202,12
203,9
204,16
205,10
206,15
207,12
208,8
209,15
210,22
211,18
212,13
213,11
214,13
215,16
216,6
217,9
218,6
219,5
220,5
221,12
222,6
223,12
224,1
225,4
226,9
227,2
228,3
229,3
230,4
231,3
232,3
233,2
234,6
235,6
236,2
237,2
238,3
239,7
240,3
241,2
242,4
243,3
244,4
245,5
246,5
247,4
248,2
249,4
250,3
251,2
252,1
253,1
254,1
255,0
