value,count
0,0
1,0
2,0
3,0
4,3
5,2
6,3
7,1
8,2
9,5
10,11
11,16
12,11
13,17
14,32
15,40
16,58
17,91
18,219
19,379
20,755
21,1056
22,1423
23,1875
24,2222
25,2682
26,2916
27,3008
28,2761
29,2511
30,2361
31,2243
32,2120
33,2107
34,1951
35,1867
36,1855
37,1787
38,1832
39,1743
40,1748
41,1672
42,1526
43,1523
44,1441
45,1390
46,1325
47,1191
48,1215
49,1167
50,1086
51,945
52,938
53,848
54,797
55,734
56,639
57,616
58,595
59,509
60,519
61,488
62,450
63,405
64,428
65,369
66,400
67,383
68,298
69,287
70,289
71,253
72,262
73,236
74,240
75,232
76,245
77,190
78,164
79,175
80,164
81,183
82,161
83,156
84,147
85,145
86,172
87,131
88,134
89,164
90,124
91,123
92,113
93,111
94,126
95,97
96,116
97,105
98,121
99,100
100,98
101,86
102,91
103,96
104,78
105,96
106,62
107,80
108,63
109,72
110,55
111,76
112,65
113,55
114,56
115,59
116,53
117,56
118,57
119,46
120,46
121,47
122,44
123,54
124,37
125,45
126,45
127,39
128,40
129,46
130,46
131,45
132,44
133,44
134,38
135,45
136,32
137,38
138,28
139,27
140,35
141,37
142,31
143,30
144,35
145,28
146,43
147,26
148,42
149,22
150,33
151,34
152,46
153,26
154,21
155,22
156,31
157,33
158,25
159,26
160,21
161,25
162,25
163,22
164,24
165,19
166,31
167,20
168,31
169,11
170,21
171,16
172,25
173,23
174,18
175,27
176,16
177,16
178,13
179,24
180,18
181,22
182,25
183,21
184,13
185,13
186,18
187,16
188,19
189,13
190,15
191,13
192,23
193,19
194,13
195,21
196,22
197,24
198,17
199,20
200,21
201,14
202,28
203,13
204,25
205,16
206,11
207,11
208,14
209,11
210,11
211,12
212,8
213,23
214,23
215,16
216,11
217,17
218,12
219,12
220,11
221,7
222,9
223,7
224,5
225,6
226,7
227,6
228,5
229,11
230,8
231,1
232,5
233,3
234,4
235,3
236,0
237,3
238,5
239,0
240,5
241,3
242,5
243,5
244,3
245,5
246,5
247,3
248,4
249,6
250,5
251,4
252,8
253,9
254,4
255,0
