value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,9
14,17
15,69
16,141
17,137
18,113
19,75
20,79
21,98
22,114
23,125
24,171
25,223
26,267
27,341
28,445
29,581
30,751
31,935
32,1112
33,1429
34,1678
35,2021
36,2380
37,2768
38,2938
39,3435
40,3706
41,3939
42,4202
43,4421
44,4550
45,4428
46,4805
47,5190
48,5341
49,5540
50,5786
51,5634
52,5676
53,5554
54,5580
55,5540
56,5592
57,5554
58,5263
59,5096
60,4756
61,4435
62,4205
63,4265
64,4240
65,4342
66,4298
67,4214
68,4094
69,3925
70,3841
71,3606
72,3423
73,3262
74,2997
75,2785
76,2717
77,2479
78,2354
79,2231
80,2159
81,1910
82,1812
83,1709
84,1672
85,1613
86,1561
87,1536
88,1536
89,1515
90,1363
91,1314
92,1100
93,988
94,852
95,796
96,823
97,723
98,733
99,724
100,628
101,611
102,588
103,530
104,512
105,521
106,470
107,450
108,403
109,402
110,427
111,411
112,344
113,309
114,332
115,330
116,322
117,259
118,255
119,269
120,261
121,252
122,243
123,213
124,220
125,209
126,218
127,222
128,176
129,195
130,177
131,170
132,177
133,166
134,160
135,164
136,153
137,159
138,144
139,137
140,144
141,119
142,133
143,121
144,144
145,140
146,125
147,115
148,118
149,91
150,97
151,119
152,90
153,93
154,96
155,78
156,97
157,106
158,81
159,93
160,95
161,82
162,82
163,72
164,86
165,89
166,92
167,65
168,79
169,61
170,62
171,70
172,84
173,80
174,84
175,87
176,65
177,80
178,63
179,55
180,71
181,63
182,63
183,54
184,50
185,52
186,54
187,42
188,40
189,35
190,40
191,34
192,48
193,45
194,36
195,28
196,28
197,35
198,34
199,34
200,28
201,35
202,39
203,30
204,30
205,34
206,30
207,25
208,28
209,21
210,25
211,25
212,14
213,13
214,30
215,14
216,18
217,20
218,27
219,16
220,14
221,22
222,22
223,11
224,12
225,16
226,14
227,19
228,18
229,12
230,14
231,8
232,17
233,10
234,13
235,7
236,14
237,9
238,10
239,5
240,7
241,7
242,4
243,9
244,2
245,4
246,4
247,0
248,2
249,2
250,1
251,1
252,1
253,2
254,0
255,0
