value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,6
14,9
15,10
16,39
17,55
18,47
19,72
20,156
21,301
22,456
23,549
24,830
25,1088
26,1507
27,2058
28,2217
29,2379
30,2610
31,2719
32,3126
33,3524
34,3859
35,4154
36,4490
37,4654
38,5065
39,5486
40,5598
41,5493
42,5625
43,5714
44,5826
45,5687
46,5669
47,5596
48,5714
49,5458
50,5496
51,5484
52,5226
53,5130
54,5004
55,4929
56,4731
57,4559
58,4462
59,4387
60,4407
61,4155
62,4118
63,4041
64,3960
65,3899
66,3627
67,3510
68,3439
69,3318
70,3004
71,3061
72,2908
73,2427
74,1861
75,1924
76,1718
77,1669
78,1592
79,1575
80,1435
81,1407
82,1364
83,1284
84,1265
85,1165
86,1095
87,1026
88,1030
89,1021
90,973
91,973
92,940
93,878
94,818
95,851
96,819
97,788
98,763
99,748
100,660
101,695
102,663
103,626
104,578
105,558
106,596
107,496
108,477
109,436
110,404
111,335
112,309
113,284
114,259
115,269
116,254
117,245
118,206
119,216
120,202
121,182
122,175
123,170
124,159
125,174
126,143
127,164
128,139
129,152
130,129
131,148
132,120
133,144
134,113
135,162
136,106
137,120
138,97
139,90
140,84
141,77
142,47
143,72
144,46
145,57
146,50
147,47
148,43
149,47
150,64
151,46
152,41
153,46
154,38
155,45
156,43
157,40
158,36
159,23
160,33
161,16
162,21
163,25
164,22
165,20
166,24
167,23
168,23
169,20
170,18
171,12
172,20
173,8
174,14
175,11
176,9
177,14
178,9
179,9
180,13
181,10
182,9
183,8
184,5
185,6
186,2
187,5
188,3
189,5
190,8
191,4
192,4
193,3
194,2
195,4
196,1
197,1
198,1
199,1
200,1
201,2
202,1
203,0
204,2
205,2
206,0
207,2
208,0
209,3
210,1
211,2
212,1
213,3
214,2
215,2
216,4
217,0
218,0
219,1
220,0
221,2
222,2
223,0
224,1
225,0
226,0
227,0
228,1
229,1
230,0
231,1
232,1
233,1
234,0
235,0
236,3
237,2
238,0
239,1
240,1
241,3
242,0
243,1
244,0
245,4
246,1
247,2
248,3
249,2
250,1
251,2
252,1
253,2
254,2
255,0
