value,count
0,0
1,0
2,0
3,0
4,3
5,4
6,16
7,48
8,255
9,715
10,1199
11,1365
12,1856
13,2088
14,1800
15,1585
16,1758
17,1749
18,1667
19,1923
20,2331
21,3197
22,4183
23,5849
24,8091
25,9737
26,11251
27,12957
28,14165
29,15046
30,16310
31,16563
32,16721
33,16745
34,16357
35,16700
36,16658
37,17078
38,17600
39,17594
40,17580
41,17154
42,17101
43,16627
44,15999
45,15841
46,15396
47,14958
48,14889
49,14198
50,13654
51,13229
52,12436
53,12065
54,11252
55,10476
56,9862
57,9277
58,8944
59,8454
60,7755
61,7372
62,6982
63,6804
64,6244
65,5707
66,5339
67,5064
68,4625
69,4122
70,3938
71,3597
72,3271
73,3090
74,2780
75,2311
76,1997
77,1929
78,1751
79,1623
80,1604
81,1441
82,1426
83,1247
84,1200
85,1149
86,1086
87,1035
88,918
89,992
90,926
91,896
92,827
93,789
94,805
95,767
96,743
97,707
98,698
99,612
100,647
101,581
102,560
103,534
104,542
105,547
106,483
107,456
108,450
109,455
110,424
111,427
112,365
113,386
114,332
115,386
116,338
117,344
118,351
119,304
120,301
121,280
122,303
123,302
124,296
125,281
126,295
127,277
128,245
129,255
130,258
131,246
132,212
133,237
134,204
135,187
136,223
137,202
138,220
139,209
140,191
141,198
142,180
143,194
144,168
145,171
146,164
147,176
148,161
149,180
150,171
151,154
152,175
153,177
154,144
155,158
156,161
157,171
158,148
159,140
160,155
161,192
162,175
163,154
164,157
165,184
166,164
167,174
168,156
169,157
170,161
171,147
172,161
173,140
174,134
175,138
176,133
177,112
178,137
179,133
180,141
181,96
182,115
183,116
184,120
185,110
186,75
187,67
188,56
189,69
190,50
191,62
192,49
193,28
194,42
195,38
196,45
197,32
198,39
199,44
200,53
201,41
202,33
203,46
204,36
205,48
206,26
207,41
208,19
209,42
210,30
211,25
212,36
213,30
214,32
215,32
216,37
217,27
218,30
219,27
220,32
221,29
222,15
223,19
224,18
225,27
226,13
227,16
228,17
229,17
230,20
231,14
232,17
233,14
234,5
235,12
236,10
237,8
238,10
239,13
240,11
241,11
242,5
243,5
244,14
245,11
246,15
247,12
248,15
249,11
250,22
251,19
252,32
253,43
254,30
255,13
