value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,2
11,6
12,32
13,105
14,186
15,228
16,284
17,221
18,216
19,266
20,339
21,315
22,326
23,416
24,437
25,578
26,606
27,702
28,882
29,1049
30,1199
31,1482
32,1648
33,1835
34,1927
35,2097
36,2136
37,2223
38,2164
39,2418
40,2437
41,2541
42,2522
43,2651
44,2691
45,2711
46,2713
47,2783
48,2896
49,3196
50,3085
51,3326
52,3288
53,3378
54,3376
55,3250
56,3029
57,2874
58,2864
59,2756
60,2551
61,2242
62,2257
63,2253
64,2201
65,2202
66,2065
67,2042
68,1986
69,1845
70,1614
71,1423
72,1320
73,1219
74,1115
75,1032
76,905
77,885
78,818
79,765
80,724
81,650
82,646
83,614
84,432
85,323
86,276
87,260
88,241
89,219
90,230
91,237
92,220
93,222
94,194
95,202
96,224
97,218
98,189
99,187
100,174
101,144
102,134
103,125
104,102
105,132
106,113
107,113
108,92
109,88
110,97
111,66
112,83
113,78
114,56
115,77
116,66
117,53
118,50
119,59
120,52
121,40
122,42
123,32
124,43
125,43
126,39
127,26
128,25
129,24
130,34
131,41
132,23
133,25
134,32
135,19
136,15
137,25
138,23
139,20
140,27
141,19
142,14
143,19
144,15
145,28
146,18
147,24
148,12
149,16
150,11
151,15
152,13
153,14
154,13
155,15
156,14
157,11
158,8
159,7
160,14
161,7
162,8
163,11
164,13
165,8
166,7
167,9
168,11
169,8
170,6
171,7
172,7
173,4
174,6
175,3
176,9
177,9
178,8
179,6
180,7
181,7
182,5
183,4
184,7
185,6
186,3
187,3
188,5
189,4
190,3
191,7
192,9
193,2
194,3
195,4
196,6
197,4
198,2
199,7
200,4
201,5
202,5
203,2
204,2
205,4
206,3
207,11
208,4
209,4
210,6
211,2
212,1
213,3
214,6
215,5
216,6
217,2
218,4
219,3
220,4
221,4
222,2
223,4
224,2
225,4
226,4
227,3
228,6
229,6
230,5
231,2
232,3
233,3
234,2
235,7
236,10
237,0
238,2
239,1
240,4
241,4
242,1
243,2
244,5
245,3
246,6
247,4
248,5
249,2
250,1
251,1
252,0
253,0
254,0
255,0
