value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,1
9,1
10,1
11,4
12,23
13,56
14,85
15,165
16,249
17,338
18,425
19,624
20,709
21,682
22,740
23,817
24,886
25,1050
26,1153
27,1234
28,1307
29,1323
30,1350
31,1441
32,1469
33,1743
34,1814
35,1857
36,1880
37,1880
38,2079
39,2066
40,2162
41,2156
42,2080
43,2082
44,2032
45,2057
46,1992
47,2031
48,1938
49,1928
50,1912
51,1919
52,1932
53,1839
54,1834
55,1749
56,1718
57,1633
58,1493
59,1462
60,1343
61,1258
62,1150
63,1095
64,1041
65,1024
66,939
67,890
68,839
69,818
70,739
71,741
72,652
73,642
74,604
75,589
76,528
77,496
78,393
79,351
80,331
81,315
82,333
83,291
84,309
85,288
86,247
87,274
88,250
89,223
90,210
91,183
92,136
93,127
94,116
95,127
96,130
97,99
98,117
99,110
100,93
101,91
102,85
103,86
104,94
105,84
106,82
107,66
108,73
109,58
110,56
111,59
112,46
113,56
114,62
115,50
116,47
117,56
118,54
119,44
120,39
121,38
122,33
123,42
124,44
125,33
126,21
127,40
128,24
129,20
130,25
131,15
132,21
133,19
134,27
135,23
136,11
137,15
138,19
139,15
140,13
141,9
142,17
143,12
144,12
145,8
146,15
147,9
148,13
149,16
150,8
151,13
152,10
153,11
154,7
155,12
156,17
157,19
158,12
159,9
160,10
161,7
162,8
163,9
164,6
165,7
166,6
167,6
168,10
169,11
170,4
171,3
172,4
173,7
174,5
175,3
176,2
177,3
178,4
179,11
180,1
181,3
182,3
183,4
184,2
185,4
186,3
187,2
188,3
189,7
190,5
191,4
192,3
193,3
194,2
195,0
196,2
197,2
198,4
199,1
200,1
201,3
202,2
203,0
204,3
205,0
206,2
207,2
208,0
209,0
210,1
211,4
212,2
213,0
214,4
215,1
216,0
217,0
218,1
219,2
220,1
221,0
222,2
223,1
224,1
225,0
226,1
227,0
228,0
229,2
230,0
231,1
232,2
233,0
234,1
235,1
236,1
237,1
238,0
239,4
240,3
241,3
242,2
243,4
244,2
245,2
246,3
247,2
248,2
249,4
250,3
251,4
252,1
253,0
254,3
255,0
