value,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,3
12,12
13,16
14,26
15,33
16,45
17,64
18,78
19,109
20,153
21,176
22,203
23,237
24,280
25,394
26,559
27,619
28,716
29,832
30,896
31,1136
32,1433
33,1643
34,1858
35,2150
36,2369
37,2757
38,2979
39,3447
40,3702
41,3809
42,4009
43,4225
44,4561
45,4726
46,5000
47,5199
48,5536
49,5761
50,6127
51,6253
52,6358
53,6307
54,6168
55,5988
56,5907
57,5597
58,5479
59,5354
60,5228
61,5052
62,4887
63,4645
64,4633
65,4544
66,4319
67,4073
68,4034
69,3815
70,3597
71,3454
72,3234
73,3053
74,2831
75,2598
76,2560
77,2345
78,2209
79,2136
80,1958
81,1760
82,1692
83,1591
84,1467
85,1482
86,1470
87,1393
88,1370
89,1330
90,1136
91,996
92,927
93,847
94,842
95,848
96,804
97,773
98,734
99,702
100,604
101,645
102,570
103,594
104,571
105,591
106,547
107,529
108,502
109,485
110,455
111,451
112,391
113,373
114,361
115,351
116,233
117,158
118,169
119,181
120,163
121,164
122,124
123,143
124,135
125,117
126,128
127,131
128,126
129,97
130,86
131,70
132,84
133,79
134,59
135,68
136,74
137,61
138,76
139,75
140,71
141,40
142,64
143,46
144,48
145,42
146,56
147,58
148,45
149,35
150,33
151,36
152,44
153,34
154,44
155,32
156,41
157,33
158,44
159,27
160,25
161,29
162,21
163,29
164,26
165,15
166,33
167,24
168,26
169,27
170,19
171,20
172,23
173,23
174,26
175,24
176,19
177,16
178,19
179,18
180,15
181,16
182,18
183,20
184,9
185,8
186,8
187,8
188,13
189,9
190,7
191,6
192,6
193,6
194,6
195,5
196,9
197,9
198,17
199,11
200,8
201,5
202,5
203,5
204,4
205,8
206,6
207,6
208,4
209,3
210,6
211,8
212,4
213,7
214,4
215,6
216,2
217,3
218,2
219,2
220,3
221,2
222,2
223,1
224,2
225,7
226,1
227,2
228,1
229,1
230,3
231,0
232,3
233,0
234,4
235,0
236,0
237,0
238,3
239,1
240,1
241,2
242,0
243,0
244,1
245,1
246,2
247,1
248,1
249,3
250,2
251,1
252,1
253,1
254,0
255,0
